"Force","Voltage","Acceleration1","Acceleration2","Acceleration3","Fs",
10.583,-0.022832,0.08797,0.0070493,-0.024181,,
11.495,-0.025181,0.062638,-0.022447,-0.058059,,
12.2686,-0.02724,0.041673,-0.055525,-0.097803,,
12.8686,-0.028831,0.011791,-0.08988,-0.13396,,
13.0574,-0.029787,-0.014182,-0.12769,-0.17585,,
13.0023,-0.029973,-0.040102,-0.17019,-0.21979,,
12.5436,-0.02928,-0.075864,-0.21361,-0.25809,,
11.5612,-0.027634,-0.10404,-0.25952,-0.30478,,
10.2341,-0.025008,-0.13876,-0.3081,-0.3462,,
8.3408,-0.021423,-0.17945,-0.35367,-0.38511,,
6.0353,-0.016945,-0.21989,-0.39959,-0.42461,,
3.4108,-0.011679,-0.26465,-0.44694,-0.46148,,
0.39208,-0.0057793,-0.29402,-0.48956,-0.49799,,
-2.6564,0.00056299,-0.33291,-0.53564,-0.52457,,
-5.7961,0.0071331,-0.35757,-0.57213,-0.55007,,
-8.9789,0.01371,-0.3893,-0.59711,-0.56623,,
-11.9052,0.020043,-0.40812,-0.62026,-0.57209,,
-14.6766,0.025886,-0.42661,-0.62492,-0.56659,,
-17.0767,0.031028,-0.43021,-0.62097,-0.55833,,
-18.9581,0.035269,-0.43519,-0.60672,-0.52984,,
-20.4014,0.038445,-0.42442,-0.57936,-0.49476,,
-21.1138,0.040422,-0.40094,-0.53809,-0.45705,,
-21.1775,0.041134,-0.3731,-0.48761,-0.39995,,
-20.6624,0.040556,-0.33104,-0.42022,-0.34022,,
-19.4047,0.038721,-0.28481,-0.34294,-0.26564,,
-17.688,0.035698,-0.22978,-0.25634,-0.18495,,
-15.4523,0.031622,-0.16473,-0.16032,-0.099599,,
-12.7435,0.026676,-0.10531,-0.057386,-0.0043096,,
-9.8271,0.021054,-0.036818,0.049073,0.09074,,
-6.5948,0.014999,0.044862,0.15138,0.17813,,
-3.2762,0.0087645,0.10965,0.25942,0.27665,,
-0.080394,0.0025997,0.18791,0.35832,0.36583,,
3.0429,-0.0032359,0.25069,0.45344,0.44233,,
5.7532,-0.0085269,0.3088,0.54236,0.51775,,
8.078,-0.013071,0.34708,0.61783,0.59448,,
9.9543,-0.016689,0.39672,0.68097,0.63805,,
11.1916,-0.019269,0.41961,0.74042,0.68402,,
11.9807,-0.020747,0.44272,0.76681,0.71982,,
12.1948,-0.021093,0.45086,0.79038,0.73035,,
11.7888,-0.020351,0.44617,0.8016,0.73993,,
10.9593,-0.018589,0.44626,0.78681,0.72879,,
9.5522,-0.015952,0.42128,0.76656,0.71299,,
7.7731,-0.012585,0.39496,0.73269,0.67265,,
5.7693,-0.0087059,0.34997,0.67515,0.63135,,
3.4899,-0.0045187,0.30713,0.61804,0.58239,,
1.2782,-0.00024537,0.26339,0.5503,0.51775,,
-0.85904,0.0038772,0.21399,0.46692,0.44712,,
-2.9081,0.0076557,0.16504,0.38822,0.36512,,
-4.5706,0.010884,0.1021,0.30171,0.2891,,
-6.0233,0.013413,0.051887,0.2124,0.20925,,
-7.0741,0.015119,0.009699,0.12227,0.11432,,
-7.6361,0.015932,-0.043764,0.037319,0.040821,,
-7.8527,0.015828,-0.09083,-0.046221,-0.034357,,
-7.503,0.014829,-0.12587,-0.13014,-0.12773,,
-6.7239,0.012988,-0.1619,-0.20086,-0.19585,,
-5.65,0.010424,-0.18423,-0.27476,-0.26145,,
-4.168,0.0072777,-0.19924,-0.33987,-0.33136,,
-2.5917,0.0037212,-0.21807,-0.39573,-0.39433,,
-0.89347,-5.52e-05,-0.2286,-0.45184,-0.4446,,
0.87221,-0.0038422,-0.24595,-0.49648,-0.48507,,
2.4471,-0.0074459,-0.25108,-0.53522,-0.5363,,
3.9825,-0.01068,-0.25369,-0.57221,-0.56958,,
5.2794,-0.013367,-0.26427,-0.59581,-0.59149,,
6.1896,-0.015368,-0.27368,-0.61375,-0.61543,,
6.8415,-0.016574,-0.27121,-0.63926,-0.63626,,
6.9769,-0.016931,-0.27619,-0.64721,-0.64655,,
6.7226,-0.016417,-0.27699,-0.65198,-0.64679,,
6.1413,-0.015056,-0.2833,-0.65546,-0.64703,,
5.0561,-0.012905,-0.28203,-0.64853,-0.63638,,
3.7891,-0.010078,-0.27697,-0.63318,-0.61998,,
2.2912,-0.0067081,-0.2748,-0.61366,-0.58562,,
0.56763,-0.0029741,-0.2577,-0.58523,-0.55833,,
-1.1069,0.00095074,-0.25019,-0.54983,-0.51942,,
-2.8803,0.0048713,-0.23789,-0.5052,-0.46663,,
-4.5301,0.0085869,-0.22153,-0.45127,-0.41372,,
-5.9416,0.01194,-0.19932,-0.39237,-0.35075,,
-7.1863,0.014755,-0.16303,-0.32546,-0.27988,,
-7.96,0.016887,-0.12707,-0.25089,-0.2053,,
-8.3448,0.018254,-0.093475,-0.16495,-0.11732,,
-8.375,0.018775,-0.049461,-0.075929,-0.031603,,
-7.8729,0.018438,0.0018924,0.019931,0.059376,,
-7.0881,0.01726,0.052307,0.12413,0.15407,,
-5.929,0.015297,0.11342,0.22342,0.24445,,
-4.3964,0.01265,0.16124,0.32541,0.34584,,
-2.7165,0.0094399,0.22305,0.42591,0.42892,,
-0.73459,0.0058221,0.27845,0.52386,0.51128,,
1.355,0.0019537,0.32517,0.61354,0.59723,,
3.3829,-0.0019859,0.37951,0.69583,0.6602,,
5.447,-0.0058168,0.42055,0.76548,0.72137,,
7.2266,-0.0093826,0.44996,0.82659,0.778,,
8.7688,-0.012538,0.48078,0.8752,0.81582,,
10.0605,-0.015148,0.49747,0.90948,0.84324,,
10.8982,-0.01713,0.50568,0.92703,0.8588,,
11.4736,-0.01843,0.51512,0.92675,0.85186,,
11.701,-0.019011,0.50159,0.91309,0.84228,,
11.4818,-0.018891,0.49512,0.87776,0.80721,,
11.0272,-0.018111,0.47382,0.82998,0.76172,,
10.1409,-0.016752,0.44039,0.76976,0.71216,,
8.9999,-0.014918,0.40796,0.69302,0.64093,,
7.7057,-0.012719,0.35808,0.60771,0.56395,,
6.173,-0.01029,0.30742,0.51672,0.48387,,
4.7014,-0.0077711,0.25761,0.41237,0.3893,,
3.2557,-0.0052874,0.19987,0.30378,0.29377,,
1.8124,-0.0029648,0.14668,0.19295,0.19249,,
0.60717,-0.00089446,0.087634,0.080877,0.094571,,
-0.54505,0.00082364,0.027947,-0.026629,-0.0055067,,
-1.5023,0.0021542,-0.025406,-0.1301,-0.10786,,
-2.2074,0.0030866,-0.089013,-0.22857,-0.19393,,
-2.8157,0.0036082,-0.13975,-0.32027,-0.28084,,
-3.1074,0.0037684,-0.18334,-0.40582,-0.37098,,
-3.2302,0.0036399,-0.23417,-0.48212,-0.43874,,
-3.2916,0.0032888,-0.27119,-0.5496,-0.50853,,
-3.1681,0.0028361,-0.30759,-0.60729,-0.57341,,
-3.1457,0.0023862,-0.34444,-0.65613,-0.62165,,
-3.1555,0.0020465,-0.36886,-0.69516,-0.66702,,
-3.1985,0.0019233,-0.40307,-0.72524,-0.69528,,
-3.4763,0.0021185,-0.42761,-0.74607,-0.72353,,
-3.7891,0.0026964,-0.44737,-0.76026,-0.74388,,
-4.2725,0.0037008,-0.47215,-0.76345,-0.74903,,
-5.015,0.0051518,-0.47962,-0.76273,-0.75286,,
-5.8193,0.0070278,-0.48382,-0.75867,-0.74759,,
-6.8769,0.0092869,-0.48954,-0.74184,-0.72975,,
-8.0608,0.011834,-0.48371,-0.71835,-0.70653,,
-9.2664,0.014564,-0.47999,-0.68814,-0.67289,,
-10.5736,0.017342,-0.46547,-0.65019,-0.63279,,
-11.6753,0.020003,-0.44055,-0.6072,-0.58766,,
-12.6039,0.022391,-0.41627,-0.55541,-0.52696,,
-13.3586,0.024334,-0.38061,-0.49618,-0.46627,,
-13.6908,0.025683,-0.34138,-0.43076,-0.39732,,
-13.7692,0.026289,-0.29652,-0.35515,-0.32202,,
-13.4087,0.026022,-0.24091,-0.27487,-0.24385,,
-12.5379,0.024818,-0.18665,-0.19006,-0.15395,,
-11.2903,0.022621,-0.12247,-0.09471,-0.066439,,
-9.4259,0.019416,-0.051489,0.0018574,0.023942,,
-7.0933,0.015256,0.014483,0.10213,0.12582,,
-4.4062,0.010222,0.094312,0.20455,0.21823,,
-1.272,0.0044577,0.1704,0.30567,0.31017,,
2.0089,-0.0018962,0.24316,0.40735,0.39947,,
5.4476,-0.0086106,0.31788,0.50288,0.48291,,
8.9696,-0.015461,0.37969,0.59058,0.56383,,
12.3057,-0.022219,0.44514,0.67126,0.628,,
15.5649,-0.028629,0.50076,0.7386,0.68606,,
18.509,-0.034441,0.5415,0.79389,0.73466,,
20.9498,-0.039431,0.57644,0.83762,0.76495,,
22.9757,-0.043399,0.60107,0.86208,0.78422,,
24.2539,-0.046168,0.61062,0.87614,0.79416,,
24.8706,-0.047635,0.61492,0.86773,0.7835,,
24.8062,-0.047707,0.59862,0.84185,0.76267,,
23.9139,-0.046367,0.57759,0.79998,0.72472,,
22.4642,-0.043653,0.54367,0.74069,0.67217,,
20.3736,-0.039654,0.49206,0.66603,0.61363,,
17.6341,-0.03451,0.44294,0.57862,0.53091,,
14.5327,-0.028399,0.3769,0.48081,0.44748,,
10.9343,-0.021544,0.30593,0.37806,0.36476,,
7.094,-0.014201,0.23561,0.26748,0.2624,,
3.1872,-0.0066353,0.15044,0.15669,0.16951,,
-0.79499,0.00087737,0.072447,0.044,0.070509,,
-4.491,0.0080802,-0.0063406,-0.067367,-0.02897,,
-7.8843,0.014698,-0.085443,-0.16928,-0.11468,,
-10.9366,0.020509,-0.15107,-0.26606,-0.20674,,
-13.3623,0.025319,-0.21468,-0.35174,-0.2824,,
-15.3366,0.02898,-0.27497,-0.42106,-0.34955,,
-16.6702,0.031384,-0.31849,-0.48156,-0.41324,,
-17.3016,0.03248,-0.36139,-0.52865,-0.45717,,
-17.38,0.032266,-0.38462,-0.56259,-0.49536,,
-16.6974,0.030795,-0.3986,-0.58554,-0.5266,,
-15.4239,0.028168,-0.40821,-0.59407,-0.53678,,
-13.6935,0.024511,-0.39911,-0.58951,-0.54899,,
-11.4208,0.020017,-0.39041,-0.57514,-0.54205,,
-8.9407,0.014871,-0.37008,-0.54773,-0.52589,,
-6.2328,0.0092945,-0.34076,-0.51484,-0.50913,,
-3.3638,0.0035136,-0.31663,-0.47756,-0.47788,,
-0.60536,-0.0022547,-0.281,-0.43412,-0.44604,,
2.1721,-0.0077847,-0.23921,-0.39137,-0.41288,,
4.7774,-0.01292,-0.20357,-0.34487,-0.36835,,
7.0638,-0.017487,-0.15756,-0.29961,-0.33279,,
9.1205,-0.021354,-0.1201,-0.25306,-0.2891,,
10.6642,-0.024438,-0.081794,-0.2062,-0.24505,,
11.8054,-0.026692,-0.038768,-0.16697,-0.20674,,
12.5751,-0.028095,-0.0098551,-0.12724,-0.16269,,
12.8375,-0.028673,0.022906,-0.091484,-0.12294,,
12.8525,-0.028473,0.051749,-0.061288,-0.091099,,
12.5442,-0.027591,0.068253,-0.031632,-0.05375,,
11.8788,-0.026115,0.089218,-0.0038093,-0.023224,,
11.0957,-0.024157,0.10388,0.020196,0.0081403,,
10.0193,-0.021848,0.11453,0.044635,0.036033,,
8.832,-0.019294,0.12878,0.067331,0.0577,,
7.6167,-0.016603,0.13045,0.087877,0.088466,,
6.2848,-0.013877,0.13672,0.10874,0.11289,,
5.0911,-0.011177,0.14266,0.12611,0.13001,,
3.946,-0.0085622,0.13969,0.14655,0.1585,,
2.7901,-0.0060654,0.14465,0.16704,0.17573,,
1.8096,-0.0036809,0.13986,0.18529,0.19597,,
0.74728,-0.001393,0.13761,0.20491,0.2144,,
-0.27707,0.00082607,0.13789,0.21977,0.22625,,
-1.2575,0.0030381,0.12659,0.23421,0.24349,,
-2.3758,0.0053035,0.12078,0.24571,0.25259,,
-3.4204,0.0076746,0.11253,0.25328,0.25726,,
-4.5467,0.010216,0.095094,0.26226,0.27019,,
-5.8576,0.01299,0.083521,0.26731,0.27174,,
-7.1811,0.016023,0.064072,0.26894,0.27234,,
-8.7654,0.019322,0.043926,0.26873,0.27078,,
-10.4784,0.022885,0.025076,0.26247,0.26396,,
-12.2608,0.026673,-0.005171,0.25368,0.25762,,
-14.2333,0.030628,-0.030663,0.23856,0.24205,,
-16.1279,0.034657,-0.05415,0.22132,0.22458,,
-17.9931,0.038639,-0.084409,0.2049,0.21488,,
-19.8573,0.042459,-0.1067,0.18392,0.19213,,
-21.4632,0.045963,-0.13119,0.16367,0.17322,,
-22.9575,0.049005,-0.15673,0.14444,0.15826,,
-24.1469,0.05143,-0.17399,0.12418,0.13503,,
-24.9236,0.053105,-0.19655,0.10259,0.12091,,
-25.3867,0.053902,-0.20637,0.085187,0.10211,,
-25.2459,0.053718,-0.21029,0.066623,0.07853,,
-24.5913,0.052483,-0.21605,0.052373,0.067277,,
-23.4695,0.050168,-0.211,0.041001,0.048602,,
-21.7206,0.046779,-0.2031,0.031381,0.036392,,
-19.5973,0.042357,-0.19047,0.023642,0.0249,,
-17.0158,0.036998,-0.16886,0.017316,0.0099359,,
-13.9959,0.030826,-0.15208,0.01056,0.0055067,,
-10.7839,0.024014,-0.12634,0.0075212,-0.0069432,,
-7.2281,0.016747,-0.095717,0.0023009,-0.019273,,
-3.5523,0.0092378,-0.075022,-0.0015027,-0.024181,,
0.044459,0.0017321,-0.041331,-0.0070607,-0.041061,,
3.6403,-0.0055526,-0.018391,-0.016985,-0.054468,,
6.8817,-0.012378,0.0023792,-0.028368,-0.067756,,
9.7919,-0.018528,0.022614,-0.04577,-0.089064,,
12.3166,-0.023814,0.031985,-0.066264,-0.10379,,
14.2247,-0.028079,0.04723,-0.087525,-0.12905,,
15.7044,-0.031206,0.055655,-0.11701,-0.15826,,
16.5921,-0.033111,0.049652,-0.14452,-0.17669,,
16.8185,-0.033793,0.049844,-0.17731,-0.2071,,
16.5688,-0.033256,0.039653,-0.21335,-0.23607,,
15.6435,-0.031583,0.022645,-0.24987,-0.26312,,
14.2549,-0.028897,0.0093804,-0.28539,-0.29413,,
12.5001,-0.025357,-0.015288,-0.3212,-0.31292,,
10.313,-0.021154,-0.03567,-0.35107,-0.33746,,
8.053,-0.016508,-0.054269,-0.37935,-0.35769,,
5.7038,-0.011641,-0.07903,-0.39964,-0.36344,,
3.3181,-0.0068055,-0.090274,-0.41437,-0.37254,,
1.1987,-0.0022363,-0.10255,-0.42034,-0.36943,,
-0.7923,0.0018557,-0.11079,-0.41553,-0.3547,,
-2.4389,0.0052916,-0.1112,-0.40169,-0.33603,,
-3.6247,0.0078946,-0.11044,-0.37621,-0.30191,,
-4.4476,0.0095601,-0.091778,-0.33831,-0.26827,,
-4.6394,0.010213,-0.066299,-0.29333,-0.22553,,
-4.3047,0.0098201,-0.042022,-0.23621,-0.16688,,
-3.5458,0.0084243,-0.0063629,-0.17195,-0.10953,,
-2.2018,0.0060748,0.02873,-0.098506,-0.044293,,
-0.5884,0.0029071,0.071109,-0.01647,0.027892,,
1.3616,-0.00094734,0.11916,0.068237,0.097923,,
3.5832,-0.0052942,0.16247,0.1543,0.17502,,
5.8235,-0.0099265,0.21009,0.24152,0.24744,,
8.2167,-0.014643,0.25647,0.32421,0.31364,,
10.5128,-0.019188,0.29006,0.4059,0.3869,,
12.56,-0.023396,0.32908,0.47811,0.44053,,
14.4281,-0.027045,0.35866,0.54029,0.49177,,
15.7998,-0.029971,0.37835,0.59219,0.53331,,
16.7395,-0.032042,0.3952,0.62984,0.55929,,
17.2164,-0.033144,0.395,0.65357,0.58167,,
17.0607,-0.033233,0.39228,0.6644,0.58407,,
16.5185,-0.032291,0.38398,0.65743,0.57485,,
15.4828,-0.030342,0.35642,0.63741,0.56,,
13.9084,-0.027463,0.33089,0.60156,0.52313,,
12.0424,-0.023762,0.29208,0.54951,0.47956,,
9.7002,-0.019364,0.24481,0.48751,0.42892,,
7.1154,-0.014459,0.1954,0.41238,0.36105,,
4.398,-0.0092091,0.13506,0.32729,0.29389,,
1.5002,-0.0038062,0.080392,0.2376,0.21177,,
-1.2314,0.001538,0.023045,0.14012,0.12498,,
-3.8392,0.0066541,-0.038899,0.042221,0.045969,,
-6.3054,0.011363,-0.092396,-0.056255,-0.04537,,
-8.3761,0.015535,-0.14909,-0.15264,-0.12869,,
-10.2267,0.019023,-0.19932,-0.24261,-0.20674,,
-11.6755,0.021742,-0.24138,-0.32759,-0.28778,,
-12.67,0.023657,-0.28734,-0.4059,-0.35183,,
-13.3454,0.024731,-0.31489,-0.473,-0.41252,,
-13.4663,0.024981,-0.33713,-0.53217,-0.47082,,
-13.1784,0.024441,-0.35895,-0.57988,-0.50769,,
-12.5851,0.023184,-0.36336,-0.61577,-0.54468,,
-11.558,0.021319,-0.37153,-0.63922,-0.57174,,
-10.3934,0.018946,-0.37052,-0.65144,-0.58023,,
-9.0158,0.016186,-0.35796,-0.64944,-0.5867,,
-7.456,0.013173,-0.34818,-0.63942,-0.57724,,
-5.9195,0.010037,-0.3218,-0.61862,-0.56288,,
-4.2275,0.0069008,-0.28925,-0.58961,-0.54037,,
-2.5879,0.0038716,-0.26621,-0.54897,-0.50374,,
-1.0971,0.0010301,-0.22825,-0.50441,-0.46783,,
0.37749,-0.0015405,-0.19336,-0.45219,-0.42318,,
1.5833,-0.0037987,-0.15823,-0.39263,-0.3644,,
2.6241,-0.0056983,-0.11383,-0.33045,-0.30718,,
3.539,-0.0072417,-0.077959,-0.26559,-0.24373,,
4.1783,-0.0084316,-0.038484,-0.19409,-0.18064,,
4.7823,-0.0093038,0.0079162,-0.12625,-0.11408,,
5.2591,-0.0098982,0.045347,-0.05268,-0.042976,,
5.5592,-0.010279,0.089835,0.018616,0.021668,,
5.883,-0.01049,0.13105,0.090348,0.092057,,
6.024,-0.010597,0.16556,0.16436,0.16017,,
6.1448,-0.010659,0.1994,0.23402,0.22218,,
6.2953,-0.010727,0.22819,0.30159,0.29066,,
6.3495,-0.010845,0.25954,0.36908,0.34488,,
6.5636,-0.011053,0.28724,0.42603,0.39624,,
6.8132,-0.01136,0.30659,0.48222,0.45238,,
7.0397,-0.011786,0.33,0.53181,0.48973,,
7.4137,-0.012308,0.34195,0.57172,0.52469,,
7.684,-0.012919,0.35362,0.60859,0.55857,,
7.979,-0.013592,0.35933,0.63748,0.57329,,
8.3023,-0.014288,0.3583,0.65144,0.59149,,
8.49,-0.014967,0.35733,0.66105,0.59089,,
8.7501,-0.015598,0.3544,0.6566,0.58071,,
8.9379,-0.016121,0.34099,0.64258,0.56958,,
9.0007,-0.016526,0.33393,0.61522,0.53941,,
9.082,-0.016768,0.31496,0.57705,0.50374,,
8.9345,-0.016829,0.29301,0.53111,0.46519,,
8.69,-0.01671,0.27067,0.47534,0.41001,,
8.3842,-0.016408,0.23767,0.41186,0.35817,,
7.869,-0.015927,0.21267,0.34084,0.29592,,
7.4058,-0.015302,0.18293,0.26301,0.22517,,
6.8836,-0.014557,0.14277,0.18317,0.15754,,
6.2515,-0.013731,0.11117,0.097148,0.081762,,
5.7109,-0.012856,0.075673,0.010534,0.0059855,,
5.0476,-0.011981,0.03675,-0.07237,-0.065122,,
4.4103,-0.011144,0.0078475,-0.15632,-0.1385,,
3.8477,-0.010372,-0.033251,-0.23297,-0.20351,,
3.2358,-0.0096909,-0.066948,-0.30314,-0.26875,,
2.8124,-0.0091198,-0.09003,-0.36904,-0.32621,,
2.4569,-0.0086505,-0.12214,-0.42558,-0.37158,,
2.0995,-0.0082798,-0.14614,-0.47301,-0.41922,,
1.9077,-0.0079909,-0.16707,-0.51263,-0.45322,,
1.6335,-0.0077479,-0.1948,-0.53804,-0.48123,,
1.3869,-0.0075146,-0.21069,-0.55929,-0.50482,,
1.1742,-0.0072361,-0.23067,-0.56925,-0.51224,,
0.82424,-0.0068525,-0.24234,-0.56967,-0.5193,,
0.55008,-0.0063203,-0.25195,-0.56449,-0.52086,,
0.19325,-0.0055735,-0.26187,-0.54845,-0.50386,,
-0.32933,-0.0045784,-0.266,-0.52529,-0.49093,,
-0.84721,-0.0032707,-0.2691,-0.49728,-0.46783,,
-1.6324,-0.0016468,-0.27041,-0.46264,-0.43263,,
-2.5616,0.00032167,-0.26648,-0.42242,-0.40247,,
-3.6045,0.0026326,-0.26846,-0.38098,-0.36021,,
-4.8897,0.0052545,-0.26263,-0.33561,-0.31939,,
-6.1689,0.0081648,-0.25325,-0.29156,-0.27892,,
-7.5381,0.011301,-0.25015,-0.24437,-0.23068,,
-9.0283,0.014594,-0.2368,-0.19591,-0.18603,,
-10.4317,0.017972,-0.22796,-0.14874,-0.13898,,
-11.9335,0.021325,-0.21692,-0.099285,-0.090142,,
-13.3637,0.024578,-0.20336,-0.049997,-0.04525,,
-14.6538,0.027635,-0.19518,-0.0013722,0.0056264,,
-15.8882,0.030379,-0.17759,0.047176,0.05387,,
-16.7998,0.032737,-0.16002,0.092924,0.09481,,
-17.4776,0.034629,-0.14611,0.1394,0.14449,,
-17.9577,0.035991,-0.12006,0.18441,0.18435,,
-18.0438,0.036777,-0.10273,0.22458,0.22374,,
-17.9646,0.036953,-0.081002,0.26499,0.26276,,
-17.5804,0.03651,-0.054899,0.30254,0.2891,,
-16.8704,0.035477,-0.040669,0.33372,0.32298,,
-16.0095,0.033877,-0.013979,0.364,0.34596,,
-14.7678,0.031748,0.01054,0.38624,0.36212,,
-13.3257,0.02918,0.029572,0.40694,0.38307,,
-11.776,0.026236,0.05721,0.42048,0.39049,,
-9.9953,0.023012,0.077644,0.42642,0.39612,,
-8.263,0.019587,0.093371,0.42935,0.39696,,
-6.4947,0.016073,0.11479,0.42192,0.38595,,
-4.7127,0.012546,0.12315,0.40796,0.37733,,
-3.0988,0.0090905,0.13874,0.39026,0.35494,,
-1.4384,0.0057974,0.15283,0.36266,0.32908,,
0.095327,0.0027145,0.15647,0.33171,0.30514,,
1.4298,-0.00010901,0.16425,0.29587,0.26671,,
2.7144,-0.0026434,0.16573,0.25413,0.23032,,
3.6998,-0.004855,0.16168,0.2114,0.19333,,
4.5238,-0.0067547,0.1584,0.16328,0.14772,,
5.2233,-0.0083407,0.14429,0.11507,0.10822,,
5.6581,-0.0096317,0.13568,0.067253,0.063566,,
6.0842,-0.010656,0.126,0.016134,0.016999,,
6.3854,-0.011436,0.10375,-0.030185,-0.019513,,
6.5155,-0.012003,0.092622,-0.076521,-0.065003,,
6.6696,-0.012387,0.073822,-0.1192,-0.10858,,
6.6202,-0.012612,0.050702,-0.15442,-0.14174,,
6.5021,-0.012679,0.032959,-0.18757,-0.17549,,
6.3653,-0.012622,0.0072381,-0.21452,-0.1992,,
6.0538,-0.01241,-0.011792,-0.23718,-0.22853,,
5.8066,-0.01205,-0.028605,-0.25669,-0.25211,,
5.4883,-0.011518,-0.053356,-0.27081,-0.26432,,
5.0175,-0.010782,-0.06767,-0.28207,-0.28,,
4.5652,-0.0098212,-0.087997,-0.28937,-0.29161,,
3.8712,-0.0085996,-0.1093,-0.29112,-0.29449,,
3.057,-0.0070827,-0.12459,-0.2917,-0.30143,,
2.1501,-0.0052626,-0.14851,-0.28712,-0.29688,,
0.9961,-0.0031184,-0.16398,-0.28023,-0.29473,,
-0.16099,-0.0006423,-0.17536,-0.27464,-0.29078,,
-1.4372,0.0021294,-0.19267,-0.26549,-0.27509,,
-2.9067,0.0051742,-0.19811,-0.25594,-0.27222,,
-4.346,0.008427,-0.20926,-0.24547,-0.25774,,
-5.9688,0.011824,-0.21883,-0.23207,-0.24146,,
-7.591,0.015271,-0.21957,-0.21827,-0.22889,,
-9.1171,0.018638,-0.22836,-0.20421,-0.20566,,
-10.6487,0.021827,-0.22419,-0.18744,-0.18663,,
-11.8827,0.024708,-0.21466,-0.16821,-0.16568,,
-12.8851,0.027135,-0.21133,-0.1449,-0.13408,,
-13.6576,0.028975,-0.18833,-0.12291,-0.10906,,
-13.9681,0.030123,-0.1708,-0.096281,-0.075896,,
-14.0107,0.030463,-0.14674,-0.062827,-0.03723,,
-13.6116,0.029923,-0.1123,-0.030063,-0.0029928,,
-12.7154,0.028445,-0.083322,0.009477,0.038068,,
-11.46,0.026002,-0.042472,0.051918,0.077093,,
-9.6293,0.022627,0.0030333,0.092611,0.12043,,
-7.3752,0.018361,0.045267,0.13896,0.16544,,
-4.8045,0.013297,0.10064,0.18419,0.20351,,
-1.8164,0.0075727,0.14893,0.22834,0.24684,,
1.2702,0.001345,0.19613,0.27694,0.28742,,
4.4941,-0.0051924,0.25149,0.32037,0.32334,,
7.774,-0.011814,0.29129,0.36002,0.36057,,
10.8602,-0.018297,0.33468,0.39781,0.38726,,
13.8554,-0.024398,0.37291,0.42482,0.40809,,
16.5201,-0.029886,0.39794,0.44682,0.42868,,
18.7009,-0.034546,0.42585,0.46071,0.43144,,
20.4682,-0.03817,0.4363,0.464,0.43371,,
21.5057,-0.040607,0.43622,0.46132,0.43084,,
21.8891,-0.041724,0.43016,0.44779,0.40977,,
21.6043,-0.041439,0.40756,0.42241,0.38906,,
20.5044,-0.039735,0.37905,0.38894,0.35578,,
18.8525,-0.036661,0.34562,0.34562,0.30981,,
16.5488,-0.032266,0.29076,0.29367,0.26959,,
13.6168,-0.026725,0.23859,0.23573,0.20985,,
10.3314,-0.020219,0.17477,0.17046,0.1506,,
6.5577,-0.012977,0.10434,0.1026,0.09074,,
2.5908,-0.0052904,0.037875,0.030943,0.021787,,
-1.418,0.0025651,-0.036561,-0.041509,-0.037828,,
-5.4369,0.010259,-0.10385,-0.11153,-0.10379,,
-9.0829,0.017487,-0.1661,-0.17983,-0.16328,,
-12.3362,0.023947,-0.22836,-0.24168,-0.2162,,
-15.115,0.029353,-0.27078,-0.29803,-0.26947,,
-17.1277,0.03347,-0.31093,-0.34648,-0.31065,,
-18.5231,0.036095,-0.33873,-0.38502,-0.34417,,
-19.0933,0.037093,-0.35065,-0.41303,-0.37254,,
-18.7635,0.036377,-0.36226,-0.43121,-0.38451,,
-17.691,0.033949,-0.35479,-0.43565,-0.3954,,
-15.6528,0.029848,-0.33602,-0.43176,-0.3978,,
-12.8509,0.024202,-0.31192,-0.41496,-0.38451,,
-9.4347,0.017202,-0.2677,-0.39169,-0.37146,,
-5.3638,0.0091007,-0.22287,-0.35987,-0.34536,,
-1.0107,0.0001737,-0.17488,-0.3187,-0.31244,,
3.5899,-0.0092303,-0.11848,-0.27234,-0.28276,,
8.2946,-0.018771,-0.066635,-0.22527,-0.24062,,
12.7708,-0.028073,-0.0088639,-0.17603,-0.20423,,
17.0845,-0.03678,0.049165,-0.13152,-0.17107,,
20.9289,-0.044536,0.095093,-0.086868,-0.12845,,
24.1034,-0.051033,0.14391,-0.049398,-0.099958,,
26.6408,-0.056004,0.17698,-0.014153,-0.072903,,
28.1906,-0.05924,0.20259,0.013151,-0.042736,,
28.8239,-0.060587,0.22031,0.030689,-0.028491,,
28.5251,-0.059977,0.22044,0.041102,-0.012929,,
27.1625,-0.057391,0.21654,0.04282,-0.0059855,,
25.0049,-0.052908,0.20556,0.034268,-0.0077812,,
22.0007,-0.046675,0.17538,0.021386,-0.010295,,
18.1824,-0.038894,0.15059,0.0013183,-0.019992,,
13.8718,-0.029843,0.10944,-0.023347,-0.032322,,
8.9803,-0.019838,0.06582,-0.048402,-0.043215,,
3.8225,-0.0092274,0.025153,-0.075871,-0.058897,,
-1.3986,0.0016139,-0.026645,-0.10235,-0.0662,,
-6.6265,0.012296,-0.067536,-0.12241,-0.07853,,
-11.4452,0.022441,-0.10274,-0.14066,-0.083438,,
-15.8139,0.031707,-0.14099,-0.15003,-0.078051,,
-19.6382,0.039764,-0.16284,-0.15054,-0.07829,,
-22.6074,0.046335,-0.17777,-0.14321,-0.060813,,
-24.8722,0.051217,-0.18533,-0.12337,-0.036152,,
-26.2084,0.054242,-0.17511,-0.094532,-0.009098,,
